Drug	MolId	MolName	Target
gancao	MOL004328	naringenin	Glutathione S-transferase P
gancao	MOL004328	naringenin	UDP-glucuronosyltransferase 1-1
gancao	MOL004328	naringenin	Peroxisome proliferator-activated receptor alpha
gancao	MOL004328	naringenin	Sterol regulatory element-binding protein 1
gancao	MOL004328	naringenin	Glutathione reductase, mitochondrial
gancao	MOL004328	naringenin	Multidrug resistance-associated protein 1
gancao	MOL004328	naringenin	Adiponectin
gancao	MOL004328	naringenin	Sterol O-acyltransferase 2
gancao	MOL004328	naringenin	Aldo-keto reductase family 1 member C1
gancao	MOL004328	naringenin	Aspartate aminotransferase, cytoplasmic
gancao	MOL004328	naringenin	4-aminobutyrate aminotransferase, mitochondrial
gancao	MOL004328	naringenin	Liver carboxylesterase 1
gancao	MOL004328	naringenin	Sterol O-acyltransferase 1
gancao	MOL004805	(2S)-2-[4-hydroxy-3-(3-methylbut-2-enyl)phenyl]-8,8-dimethyl-2,3-dihydropyrano[2,3-f]chromen-4-one	Nitric oxide synthase, inducible
gancao	MOL004805	(2S)-2-[4-hydroxy-3-(3-methylbut-2-enyl)phenyl]-8,8-dimethyl-2,3-dihydropyrano[2,3-f]chromen-4-one	Potassium voltage-gated channel subfamily H member 2
gancao	MOL004805	(2S)-2-[4-hydroxy-3-(3-methylbut-2-enyl)phenyl]-8,8-dimethyl-2,3-dihydropyrano[2,3-f]chromen-4-one	Estrogen receptor
gancao	MOL004805	(2S)-2-[4-hydroxy-3-(3-methylbut-2-enyl)phenyl]-8,8-dimethyl-2,3-dihydropyrano[2,3-f]chromen-4-one	Androgen receptor
gancao	MOL004805	(2S)-2-[4-hydroxy-3-(3-methylbut-2-enyl)phenyl]-8,8-dimethyl-2,3-dihydropyrano[2,3-f]chromen-4-one	Peroxisome proliferator activated receptor gamma
gancao	MOL004805	(2S)-2-[4-hydroxy-3-(3-methylbut-2-enyl)phenyl]-8,8-dimethyl-2,3-dihydropyrano[2,3-f]chromen-4-one	Coagulation factor Xa
gancao	MOL004805	(2S)-2-[4-hydroxy-3-(3-methylbut-2-enyl)phenyl]-8,8-dimethyl-2,3-dihydropyrano[2,3-f]chromen-4-one	Prostaglandin G/H synthase 2
gancao	MOL004805	(2S)-2-[4-hydroxy-3-(3-methylbut-2-enyl)phenyl]-8,8-dimethyl-2,3-dihydropyrano[2,3-f]chromen-4-one	Estrogen receptor beta
gancao	MOL004805	(2S)-2-[4-hydroxy-3-(3-methylbut-2-enyl)phenyl]-8,8-dimethyl-2,3-dihydropyrano[2,3-f]chromen-4-one	Mitogen-activated protein kinase 14
gancao	MOL004805	(2S)-2-[4-hydroxy-3-(3-methylbut-2-enyl)phenyl]-8,8-dimethyl-2,3-dihydropyrano[2,3-f]chromen-4-one	Glycogen synthase kinase-3 beta
gancao	MOL004805	(2S)-2-[4-hydroxy-3-(3-methylbut-2-enyl)phenyl]-8,8-dimethyl-2,3-dihydropyrano[2,3-f]chromen-4-one	Proto-oncogene serine/threonine-protein kinase Pim-1
gancao	MOL004805	(2S)-2-[4-hydroxy-3-(3-methylbut-2-enyl)phenyl]-8,8-dimethyl-2,3-dihydropyrano[2,3-f]chromen-4-one	Calmodulin
gancao	MOL004806	euchrenone	Nitric oxide synthase, inducible
gancao	MOL004806	euchrenone	Potassium voltage-gated channel subfamily H member 2
gancao	MOL004806	euchrenone	Estrogen receptor
gancao	MOL004806	euchrenone	Sodium channel protein type 5 subunit alpha
gancao	MOL004806	euchrenone	Coagulation factor Xa
gancao	MOL004806	euchrenone	Prostaglandin G/H synthase 2
gancao	MOL004806	euchrenone	Estrogen receptor beta
gancao	MOL004806	euchrenone	Beta-secretase
gancao	MOL004806	euchrenone	Proto-oncogene serine/threonine-protein kinase Pim-1
gancao	MOL004806	euchrenone	Calmodulin
gancao	MOL004808	glyasperin B	Nitric oxide synthase, inducible
gancao	MOL004808	glyasperin B	Thrombin
gancao	MOL004808	glyasperin B	Estrogen receptor
gancao	MOL004808	glyasperin B	Androgen receptor
gancao	MOL004808	glyasperin B	Peroxisome proliferator activated receptor gamma
gancao	MOL004808	glyasperin B	Coagulation factor Xa
gancao	MOL004808	glyasperin B	Prostaglandin G/H synthase 2
gancao	MOL004808	glyasperin B	Coagulation factor VII
gancao	MOL004808	glyasperin B	Vascular endothelial growth factor receptor 2
gancao	MOL004808	glyasperin B	Acetylcholinesterase
gancao	MOL004808	glyasperin B	DNA topoisomerase II
gancao	MOL004808	glyasperin B	Estrogen receptor beta
gancao	MOL004808	glyasperin B	Dipeptidyl peptidase IV
gancao	MOL004808	glyasperin B	Glycogen synthase kinase-3 beta
gancao	MOL004808	glyasperin B	Heat shock protein HSP 90
gancao	MOL004808	glyasperin B	Cell division protein kinase 2
gancao	MOL004808	glyasperin B	Trypsin-1
gancao	MOL004808	glyasperin B	Proto-oncogene serine/threonine-protein kinase Pim-1
gancao	MOL004808	glyasperin B	Cyclin-A2
gancao	MOL004808	glyasperin B	Nuclear receptor coactivator 2
gancao	MOL004808	glyasperin B	Calmodulin
gancao	MOL004810	glyasperin F	Nitric oxide synthase, inducible
gancao	MOL004810	glyasperin F	Prostaglandin G/H synthase 1
gancao	MOL004810	glyasperin F	Estrogen receptor
gancao	MOL004810	glyasperin F	Androgen receptor
gancao	MOL004810	glyasperin F	Sodium channel protein type 5 subunit alpha
gancao	MOL004810	glyasperin F	Peroxisome proliferator activated receptor gamma
gancao	MOL004810	glyasperin F	Coagulation factor Xa
gancao	MOL004810	glyasperin F	Prostaglandin G/H synthase 2
gancao	MOL004810	glyasperin F	DNA topoisomerase II
gancao	MOL004810	glyasperin F	Estrogen receptor beta
gancao	MOL004810	glyasperin F	Mitogen-activated protein kinase 14
gancao	MOL004810	glyasperin F	Glycogen synthase kinase-3 beta
gancao	MOL004810	glyasperin F	Heat shock protein HSP 90
gancao	MOL004810	glyasperin F	Cell division protein kinase 2
gancao	MOL004810	glyasperin F	Trypsin-1
gancao	MOL004810	glyasperin F	Proto-oncogene serine/threonine-protein kinase Pim-1
gancao	MOL004810	glyasperin F	Cyclin-A2
gancao	MOL004810	glyasperin F	Calmodulin
gancao	MOL004811	Glyasperin C	Nitric oxide synthase, inducible
gancao	MOL004811	Glyasperin C	Thrombin
gancao	MOL004811	Glyasperin C	Potassium voltage-gated channel subfamily H member 2
gancao	MOL004811	Glyasperin C	Estrogen receptor
gancao	MOL004811	Glyasperin C	Androgen receptor
gancao	MOL004811	Glyasperin C	Sodium channel protein type 5 subunit alpha
gancao	MOL004811	Glyasperin C	Peroxisome proliferator activated receptor gamma
gancao	MOL004811	Glyasperin C	Coagulation factor Xa
gancao	MOL004811	Glyasperin C	Prostaglandin G/H synthase 2
gancao	MOL004811	Glyasperin C	Retinoic acid receptor RXR-alpha
gancao	MOL004811	Glyasperin C	Acetylcholinesterase
gancao	MOL004811	Glyasperin C	DNA topoisomerase II
gancao	MOL004811	Glyasperin C	Estrogen receptor beta
gancao	MOL004811	Glyasperin C	Dipeptidyl peptidase IV
gancao	MOL004811	Glyasperin C	Mitogen-activated protein kinase 14
gancao	MOL004811	Glyasperin C	Glycogen synthase kinase-3 beta
gancao	MOL004811	Glyasperin C	Heat shock protein HSP 90
gancao	MOL004811	Glyasperin C	Cell division protein kinase 2
gancao	MOL004811	Glyasperin C	Serine/threonine-protein kinase Chk1
gancao	MOL004811	Glyasperin C	Trypsin-1
gancao	MOL004811	Glyasperin C	Proto-oncogene serine/threonine-protein kinase Pim-1
gancao	MOL004811	Glyasperin C	Cyclin-A2
gancao	MOL004811	Glyasperin C	Nuclear receptor coactivator 2
gancao	MOL004811	Glyasperin C	Calmodulin
gancao	MOL004814	Isotrifoliol	Nitric oxide synthase, inducible
gancao	MOL004814	Isotrifoliol	Estrogen receptor
gancao	MOL004814	Isotrifoliol	Androgen receptor
gancao	MOL004814	Isotrifoliol	Prostaglandin G/H synthase 2
gancao	MOL004814	Isotrifoliol	Estrogen receptor beta
gancao	MOL004814	Isotrifoliol	Mitogen-activated protein kinase 14
gancao	MOL004814	Isotrifoliol	Glycogen synthase kinase-3 beta
gancao	MOL004814	Isotrifoliol	Heat shock protein HSP 90
gancao	MOL004814	Isotrifoliol	Cell division protein kinase 2
gancao	MOL004814	Isotrifoliol	Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform
gancao	MOL004814	Isotrifoliol	Serine/threonine-protein kinase Chk1
gancao	MOL004814	Isotrifoliol	mRNA of PKA Catalytic Subunit C-alpha
gancao	MOL004814	Isotrifoliol	Proto-oncogene serine/threonine-protein kinase Pim-1
gancao	MOL004814	Isotrifoliol	Cyclin-A2
gancao	MOL004815	(E)-1-(2,4-dihydroxyphenyl)-3-(2,2-dimethylchromen-6-yl)prop-2-en-1-one	Nitric oxide synthase, inducible
gancao	MOL004815	(E)-1-(2,4-dihydroxyphenyl)-3-(2,2-dimethylchromen-6-yl)prop-2-en-1-one	Prostaglandin G/H synthase 1
gancao	MOL004815	(E)-1-(2,4-dihydroxyphenyl)-3-(2,2-dimethylchromen-6-yl)prop-2-en-1-one	Estrogen receptor
gancao	MOL004815	(E)-1-(2,4-dihydroxyphenyl)-3-(2,2-dimethylchromen-6-yl)prop-2-en-1-one	Androgen receptor
gancao	MOL004815	(E)-1-(2,4-dihydroxyphenyl)-3-(2,2-dimethylchromen-6-yl)prop-2-en-1-one	Sodium channel protein type 5 subunit alpha
gancao	MOL004815	(E)-1-(2,4-dihydroxyphenyl)-3-(2,2-dimethylchromen-6-yl)prop-2-en-1-one	Peroxisome proliferator activated receptor gamma
gancao	MOL004815	(E)-1-(2,4-dihydroxyphenyl)-3-(2,2-dimethylchromen-6-yl)prop-2-en-1-one	Coagulation factor Xa
gancao	MOL004815	(E)-1-(2,4-dihydroxyphenyl)-3-(2,2-dimethylchromen-6-yl)prop-2-en-1-one	Prostaglandin G/H synthase 2
gancao	MOL004815	(E)-1-(2,4-dihydroxyphenyl)-3-(2,2-dimethylchromen-6-yl)prop-2-en-1-one	Carbonic anhydrase II
gancao	MOL004815	(E)-1-(2,4-dihydroxyphenyl)-3-(2,2-dimethylchromen-6-yl)prop-2-en-1-one	Retinoic acid receptor RXR-alpha
gancao	MOL004815	(E)-1-(2,4-dihydroxyphenyl)-3-(2,2-dimethylchromen-6-yl)prop-2-en-1-one	Alpha-1B adrenergic receptor
gancao	MOL004815	(E)-1-(2,4-dihydroxyphenyl)-3-(2,2-dimethylchromen-6-yl)prop-2-en-1-one	Estrogen receptor beta
gancao	MOL004815	(E)-1-(2,4-dihydroxyphenyl)-3-(2,2-dimethylchromen-6-yl)prop-2-en-1-one	Mitogen-activated protein kinase 14
gancao	MOL004815	(E)-1-(2,4-dihydroxyphenyl)-3-(2,2-dimethylchromen-6-yl)prop-2-en-1-one	Glycogen synthase kinase-3 beta
gancao	MOL004815	(E)-1-(2,4-dihydroxyphenyl)-3-(2,2-dimethylchromen-6-yl)prop-2-en-1-one	Cell division protein kinase 2
gancao	MOL004815	(E)-1-(2,4-dihydroxyphenyl)-3-(2,2-dimethylchromen-6-yl)prop-2-en-1-one	Serine/threonine-protein kinase Chk1
gancao	MOL004815	(E)-1-(2,4-dihydroxyphenyl)-3-(2,2-dimethylchromen-6-yl)prop-2-en-1-one	Proto-oncogene serine/threonine-protein kinase Pim-1
gancao	MOL004815	(E)-1-(2,4-dihydroxyphenyl)-3-(2,2-dimethylchromen-6-yl)prop-2-en-1-one	Cyclin-A2
gancao	MOL004815	(E)-1-(2,4-dihydroxyphenyl)-3-(2,2-dimethylchromen-6-yl)prop-2-en-1-one	Nuclear receptor coactivator 2
gancao	MOL004815	(E)-1-(2,4-dihydroxyphenyl)-3-(2,2-dimethylchromen-6-yl)prop-2-en-1-one	Calmodulin
gancao	MOL004820	kanzonols W	Nitric oxide synthase, inducible
gancao	MOL004820	kanzonols W	Prostaglandin G/H synthase 1
gancao	MOL004820	kanzonols W	Estrogen receptor
gancao	MOL004820	kanzonols W	Androgen receptor
gancao	MOL004820	kanzonols W	Sodium channel protein type 5 subunit alpha
gancao	MOL004820	kanzonols W	Peroxisome proliferator activated receptor gamma
gancao	MOL004820	kanzonols W	Coagulation factor Xa
gancao	MOL004820	kanzonols W	Prostaglandin G/H synthase 2
gancao	MOL004820	kanzonols W	Retinoic acid receptor RXR-alpha
gancao	MOL004820	kanzonols W	DNA topoisomerase II
gancao	MOL004820	kanzonols W	Estrogen receptor beta
gancao	MOL004820	kanzonols W	Mitogen-activated protein kinase 14
gancao	MOL004820	kanzonols W	Glycogen synthase kinase-3 beta
gancao	MOL004820	kanzonols W	Cell division protein kinase 2
gancao	MOL004820	kanzonols W	Serine/threonine-protein kinase Chk1
gancao	MOL004820	kanzonols W	Trypsin-1
gancao	MOL004820	kanzonols W	Proto-oncogene serine/threonine-protein kinase Pim-1
gancao	MOL004820	kanzonols W	Cyclin-A2
gancao	MOL004820	kanzonols W	Nuclear receptor coactivator 2
gancao	MOL004820	kanzonols W	Nuclear receptor coactivator 1
gancao	MOL004820	kanzonols W	Calmodulin
gancao	MOL004824	(2S)-6-(2,4-dihydroxyphenyl)-2-(2-hydroxypropan-2-yl)-4-methoxy-2,3-dihydrofuro[3,2-g]chromen-7-one	Nitric oxide synthase, inducible
gancao	MOL004824	(2S)-6-(2,4-dihydroxyphenyl)-2-(2-hydroxypropan-2-yl)-4-methoxy-2,3-dihydrofuro[3,2-g]chromen-7-one	Thrombin
gancao	MOL004824	(2S)-6-(2,4-dihydroxyphenyl)-2-(2-hydroxypropan-2-yl)-4-methoxy-2,3-dihydrofuro[3,2-g]chromen-7-one	Estrogen receptor
gancao	MOL004824	(2S)-6-(2,4-dihydroxyphenyl)-2-(2-hydroxypropan-2-yl)-4-methoxy-2,3-dihydrofuro[3,2-g]chromen-7-one	Androgen receptor
gancao	MOL004824	(2S)-6-(2,4-dihydroxyphenyl)-2-(2-hydroxypropan-2-yl)-4-methoxy-2,3-dihydrofuro[3,2-g]chromen-7-one	Peroxisome proliferator activated receptor gamma
gancao	MOL004824	(2S)-6-(2,4-dihydroxyphenyl)-2-(2-hydroxypropan-2-yl)-4-methoxy-2,3-dihydrofuro[3,2-g]chromen-7-one	Coagulation factor Xa
gancao	MOL004824	(2S)-6-(2,4-dihydroxyphenyl)-2-(2-hydroxypropan-2-yl)-4-methoxy-2,3-dihydrofuro[3,2-g]chromen-7-one	Prostaglandin G/H synthase 2
gancao	MOL004824	(2S)-6-(2,4-dihydroxyphenyl)-2-(2-hydroxypropan-2-yl)-4-methoxy-2,3-dihydrofuro[3,2-g]chromen-7-one	Coagulation factor VII
gancao	MOL004824	(2S)-6-(2,4-dihydroxyphenyl)-2-(2-hydroxypropan-2-yl)-4-methoxy-2,3-dihydrofuro[3,2-g]chromen-7-one	Vascular endothelial growth factor receptor 2
gancao	MOL004824	(2S)-6-(2,4-dihydroxyphenyl)-2-(2-hydroxypropan-2-yl)-4-methoxy-2,3-dihydrofuro[3,2-g]chromen-7-one	Acetylcholinesterase
gancao	MOL004824	(2S)-6-(2,4-dihydroxyphenyl)-2-(2-hydroxypropan-2-yl)-4-methoxy-2,3-dihydrofuro[3,2-g]chromen-7-one	DNA topoisomerase II
gancao	MOL004824	(2S)-6-(2,4-dihydroxyphenyl)-2-(2-hydroxypropan-2-yl)-4-methoxy-2,3-dihydrofuro[3,2-g]chromen-7-one	Estrogen receptor beta
gancao	MOL004824	(2S)-6-(2,4-dihydroxyphenyl)-2-(2-hydroxypropan-2-yl)-4-methoxy-2,3-dihydrofuro[3,2-g]chromen-7-one	Dipeptidyl peptidase IV
gancao	MOL004824	(2S)-6-(2,4-dihydroxyphenyl)-2-(2-hydroxypropan-2-yl)-4-methoxy-2,3-dihydrofuro[3,2-g]chromen-7-one	Mitogen-activated protein kinase 14
gancao	MOL004824	(2S)-6-(2,4-dihydroxyphenyl)-2-(2-hydroxypropan-2-yl)-4-methoxy-2,3-dihydrofuro[3,2-g]chromen-7-one	Glycogen synthase kinase-3 beta
gancao	MOL004824	(2S)-6-(2,4-dihydroxyphenyl)-2-(2-hydroxypropan-2-yl)-4-methoxy-2,3-dihydrofuro[3,2-g]chromen-7-one	Cell division protein kinase 2
gancao	MOL004824	(2S)-6-(2,4-dihydroxyphenyl)-2-(2-hydroxypropan-2-yl)-4-methoxy-2,3-dihydrofuro[3,2-g]chromen-7-one	Serine/threonine-protein kinase Chk1
gancao	MOL004824	(2S)-6-(2,4-dihydroxyphenyl)-2-(2-hydroxypropan-2-yl)-4-methoxy-2,3-dihydrofuro[3,2-g]chromen-7-one	Trypsin-1
gancao	MOL004824	(2S)-6-(2,4-dihydroxyphenyl)-2-(2-hydroxypropan-2-yl)-4-methoxy-2,3-dihydrofuro[3,2-g]chromen-7-one	Proto-oncogene serine/threonine-protein kinase Pim-1
gancao	MOL004824	(2S)-6-(2,4-dihydroxyphenyl)-2-(2-hydroxypropan-2-yl)-4-methoxy-2,3-dihydrofuro[3,2-g]chromen-7-one	Cyclin-A2
gancao	MOL004824	(2S)-6-(2,4-dihydroxyphenyl)-2-(2-hydroxypropan-2-yl)-4-methoxy-2,3-dihydrofuro[3,2-g]chromen-7-one	Calmodulin
gancao	MOL004827	Semilicoisoflavone B	Nitric oxide synthase, inducible
gancao	MOL004827	Semilicoisoflavone B	Thrombin
gancao	MOL004827	Semilicoisoflavone B	Estrogen receptor
gancao	MOL004827	Semilicoisoflavone B	Androgen receptor
gancao	MOL004827	Semilicoisoflavone B	Sodium channel protein type 5 subunit alpha
gancao	MOL004827	Semilicoisoflavone B	Peroxisome proliferator activated receptor gamma
gancao	MOL004827	Semilicoisoflavone B	Coagulation factor Xa
gancao	MOL004827	Semilicoisoflavone B	Prostaglandin G/H synthase 2
gancao	MOL004827	Semilicoisoflavone B	Coagulation factor VII
gancao	MOL004827	Semilicoisoflavone B	Acetylcholinesterase
gancao	MOL004827	Semilicoisoflavone B	DNA topoisomerase II
gancao	MOL004827	Semilicoisoflavone B	Glycogen synthase kinase-3 beta
gancao	MOL004827	Semilicoisoflavone B	Heat shock protein HSP 90
gancao	MOL004827	Semilicoisoflavone B	Cell division protein kinase 2
gancao	MOL004827	Semilicoisoflavone B	Serine/threonine-protein kinase Chk1
gancao	MOL004827	Semilicoisoflavone B	Trypsin-1
gancao	MOL004827	Semilicoisoflavone B	Calmodulin
gancao	MOL004828	Glepidotin A	Nitric oxide synthase, inducible
gancao	MOL004828	Glepidotin A	Prostaglandin G/H synthase 1
gancao	MOL004828	Glepidotin A	Thrombin
gancao	MOL004828	Glepidotin A	Estrogen receptor
gancao	MOL004828	Glepidotin A	Androgen receptor
gancao	MOL004828	Glepidotin A	Sodium channel protein type 5 subunit alpha
gancao	MOL004828	Glepidotin A	Peroxisome proliferator activated receptor gamma
gancao	MOL004828	Glepidotin A	Coagulation factor Xa
gancao	MOL004828	Glepidotin A	Prostaglandin G/H synthase 2
gancao	MOL004828	Glepidotin A	Nitric-oxide synthase, endothelial
gancao	MOL004828	Glepidotin A	Coagulation factor VII
gancao	MOL004828	Glepidotin A	Vascular endothelial growth factor receptor 2
gancao	MOL004828	Glepidotin A	Retinoic acid receptor RXR-alpha
gancao	MOL004828	Glepidotin A	CGMP-inhibited 3',5'-cyclic phosphodiesterase A
gancao	MOL004828	Glepidotin A	DNA topoisomerase II
gancao	MOL004828	Glepidotin A	Dipeptidyl peptidase IV
gancao	MOL004828	Glepidotin A	Mitogen-activated protein kinase 14
gancao	MOL004828	Glepidotin A	Glycogen synthase kinase-3 beta
gancao	MOL004828	Glepidotin A	Heat shock protein HSP 90
gancao	MOL004828	Glepidotin A	Cell division protein kinase 2
gancao	MOL004828	Glepidotin A	Serine/threonine-protein kinase Chk1
gancao	MOL004828	Glepidotin A	Ig gamma-1 chain C region
gancao	MOL004828	Glepidotin A	Trypsin-1
gancao	MOL004828	Glepidotin A	Proto-oncogene serine/threonine-protein kinase Pim-1
gancao	MOL004828	Glepidotin A	Cyclin-A2
gancao	MOL004828	Glepidotin A	Calmodulin
gancao	MOL004829	Glepidotin B	Prostaglandin G/H synthase 1
gancao	MOL004829	Glepidotin B	Estrogen receptor
gancao	MOL004829	Glepidotin B	Sodium channel protein type 5 subunit alpha
gancao	MOL004829	Glepidotin B	Coagulation factor Xa
gancao	MOL004829	Glepidotin B	Prostaglandin G/H synthase 2
gancao	MOL004829	Glepidotin B	Nitric-oxide synthase, endothelial
gancao	MOL004829	Glepidotin B	Coagulation factor VII
gancao	MOL004829	Glepidotin B	Retinoic acid receptor RXR-alpha
gancao	MOL004829	Glepidotin B	CGMP-inhibited 3',5'-cyclic phosphodiesterase A
gancao	MOL004829	Glepidotin B	Alpha-1B adrenergic receptor
gancao	MOL004829	Glepidotin B	DNA topoisomerase II
gancao	MOL004829	Glepidotin B	Heat shock protein HSP 90
gancao	MOL004829	Glepidotin B	Ig gamma-1 chain C region
gancao	MOL004829	Glepidotin B	Nuclear receptor coactivator 1
gancao	MOL004829	Glepidotin B	Calmodulin
gancao	MOL004833	Phaseolinisoflavan	Nitric oxide synthase, inducible
gancao	MOL004833	Phaseolinisoflavan	Muscarinic acetylcholine receptor M1
gancao	MOL004833	Phaseolinisoflavan	Estrogen receptor
gancao	MOL004833	Phaseolinisoflavan	Androgen receptor
gancao	MOL004833	Phaseolinisoflavan	Sodium channel protein type 5 subunit alpha
gancao	MOL004833	Phaseolinisoflavan	Peroxisome proliferator activated receptor gamma
gancao	MOL004833	Phaseolinisoflavan	Coagulation factor Xa
gancao	MOL004833	Phaseolinisoflavan	Prostaglandin G/H synthase 2
gancao	MOL004833	Phaseolinisoflavan	Retinoic acid receptor RXR-alpha
gancao	MOL004833	Phaseolinisoflavan	Acetylcholinesterase
gancao	MOL004833	Phaseolinisoflavan	Alpha-1B adrenergic receptor
gancao	MOL004833	Phaseolinisoflavan	Beta-2 adrenergic receptor
gancao	MOL004833	Phaseolinisoflavan	Estrogen receptor beta
gancao	MOL004833	Phaseolinisoflavan	Mitogen-activated protein kinase 14
gancao	MOL004833	Phaseolinisoflavan	Glycogen synthase kinase-3 beta
gancao	MOL004833	Phaseolinisoflavan	Cell division protein kinase 2
gancao	MOL004833	Phaseolinisoflavan	Serine/threonine-protein kinase Chk1
gancao	MOL004833	Phaseolinisoflavan	Trypsin-1
gancao	MOL004833	Phaseolinisoflavan	Proto-oncogene serine/threonine-protein kinase Pim-1
gancao	MOL004833	Phaseolinisoflavan	Cyclin-A2
gancao	MOL004833	Phaseolinisoflavan	Nuclear receptor coactivator 1
gancao	MOL004833	Phaseolinisoflavan	Calmodulin
gancao	MOL004835	Glypallichalcone	Nitric oxide synthase, inducible
gancao	MOL004835	Glypallichalcone	Prostaglandin G/H synthase 1
gancao	MOL004835	Glypallichalcone	Muscarinic acetylcholine receptor M1
gancao	MOL004835	Glypallichalcone	Estrogen receptor
gancao	MOL004835	Glypallichalcone	Androgen receptor
gancao	MOL004835	Glypallichalcone	Sodium channel protein type 5 subunit alpha
gancao	MOL004835	Glypallichalcone	Peroxisome proliferator activated receptor gamma
gancao	MOL004835	Glypallichalcone	Prostaglandin G/H synthase 2
gancao	MOL004835	Glypallichalcone	Carbonic anhydrase II
gancao	MOL004835	Glypallichalcone	CGMP-inhibited 3',5'-cyclic phosphodiesterase A
gancao	MOL004835	Glypallichalcone	Alpha-1B adrenergic receptor
gancao	MOL004835	Glypallichalcone	Sodium-dependent dopamine transporter
gancao	MOL004835	Glypallichalcone	Beta-2 adrenergic receptor
gancao	MOL004835	Glypallichalcone	Sodium-dependent serotonin transporter
gancao	MOL004835	Glypallichalcone	Estrogen receptor beta
gancao	MOL004835	Glypallichalcone	Mitogen-activated protein kinase 14
gancao	MOL004835	Glypallichalcone	Glycogen synthase kinase-3 beta
gancao	MOL004835	Glypallichalcone	Heat shock protein HSP 90
gancao	MOL004835	Glypallichalcone	Cell division protein kinase 2
gancao	MOL004835	Glypallichalcone	Leukotriene A-4 hydrolase
gancao	MOL004835	Glypallichalcone	Amine oxidase [flavin-containing] B
gancao	MOL004835	Glypallichalcone	Serine/threonine-protein kinase Chk1
gancao	MOL004835	Glypallichalcone	mRNA of PKA Catalytic Subunit C-alpha
gancao	MOL004835	Glypallichalcone	Cyclin-A2
gancao	MOL004835	Glypallichalcone	Nuclear receptor coactivator 1
gancao	MOL004835	Glypallichalcone	cAMP-dependent protein kinase inhibitor alpha
gancao	MOL004835	Glypallichalcone	Calmodulin
gancao	MOL004838	8-(6-hydroxy-2-benzofuranyl)-2,2-dimethyl-5-chromenol	Nitric oxide synthase, inducible
gancao	MOL004838	8-(6-hydroxy-2-benzofuranyl)-2,2-dimethyl-5-chromenol	Estrogen receptor
gancao	MOL004838	8-(6-hydroxy-2-benzofuranyl)-2,2-dimethyl-5-chromenol	Prostaglandin G/H synthase 2
gancao	MOL004838	8-(6-hydroxy-2-benzofuranyl)-2,2-dimethyl-5-chromenol	Retinoic acid receptor RXR-alpha
gancao	MOL004838	8-(6-hydroxy-2-benzofuranyl)-2,2-dimethyl-5-chromenol	Heat shock protein HSP 90
gancao	MOL004838	8-(6-hydroxy-2-benzofuranyl)-2,2-dimethyl-5-chromenol	Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform
gancao	MOL004841	Licochalcone B	Nitric oxide synthase, inducible
gancao	MOL004841	Licochalcone B	Prostaglandin G/H synthase 1
gancao	MOL004841	Licochalcone B	Estrogen receptor
gancao	MOL004841	Licochalcone B	Androgen receptor
gancao	MOL004841	Licochalcone B	Peroxisome proliferator activated receptor gamma
gancao	MOL004841	Licochalcone B	Prostaglandin G/H synthase 2
gancao	MOL004841	Licochalcone B	Carbonic anhydrase II
gancao	MOL004841	Licochalcone B	CGMP-inhibited 3',5'-cyclic phosphodiesterase A
gancao	MOL004841	Licochalcone B	Beta-2 adrenergic receptor
gancao	MOL004841	Licochalcone B	Estrogen receptor beta
gancao	MOL004841	Licochalcone B	Mitogen-activated protein kinase 14
gancao	MOL004841	Licochalcone B	Glycogen synthase kinase-3 beta
gancao	MOL004841	Licochalcone B	Heat shock protein HSP 90
gancao	MOL004841	Licochalcone B	Cell division protein kinase 2
gancao	MOL004841	Licochalcone B	Serine/threonine-protein kinase Chk1
gancao	MOL004841	Licochalcone B	mRNA of PKA Catalytic Subunit C-alpha
gancao	MOL004841	Licochalcone B	Proto-oncogene serine/threonine-protein kinase Pim-1
gancao	MOL004841	Licochalcone B	Cyclin-A2
gancao	MOL004841	Licochalcone B	Calmodulin
gancao	MOL004848	licochalcone G	Nitric oxide synthase, inducible
gancao	MOL004848	licochalcone G	Estrogen receptor
gancao	MOL004848	licochalcone G	Androgen receptor
gancao	MOL004848	licochalcone G	Peroxisome proliferator activated receptor gamma
gancao	MOL004848	licochalcone G	Coagulation factor Xa
gancao	MOL004848	licochalcone G	Prostaglandin G/H synthase 2
gancao	MOL004848	licochalcone G	Vascular endothelial growth factor receptor 2
gancao	MOL004848	licochalcone G	Estrogen receptor beta
gancao	MOL004848	licochalcone G	Mitogen-activated protein kinase 14
gancao	MOL004848	licochalcone G	Glycogen synthase kinase-3 beta
gancao	MOL004848	licochalcone G	Heat shock protein HSP 90
gancao	MOL004848	licochalcone G	Cell division protein kinase 2
gancao	MOL004848	licochalcone G	Ig gamma-1 chain C region
gancao	MOL004848	licochalcone G	Proto-oncogene serine/threonine-protein kinase Pim-1
gancao	MOL004848	licochalcone G	Cyclin-A2
gancao	MOL004848	licochalcone G	Nuclear receptor coactivator 2
gancao	MOL004848	licochalcone G	Calmodulin
gancao	MOL004849	3-(2,4-dihydroxyphenyl)-8-(1,1-dimethylprop-2-enyl)-7-hydroxy-5-methoxy-coumarin	Nitric oxide synthase, inducible
